Words_Title,Chars_Title,Upper_percentage,Lower_percentage
4,16,8,85
2,10,22,78
16,91,1,99
2,15,14,86
5,28,8,83
2,19,6,94
2,24,4,91
5,31,4,93
47,245,8,89
2,15,64,0
2,16,13,87
3,15,8,85
2,15,14,86
7,35,3,93
6,28,4,96
4,37,12,85
3,18,19,81
6,34,3,93
9,38,7,90
4,16,8,92
10,55,4,91
2,9,12,88
1,4,25,50
2,14,15,85
9,52,2,98
8,36,7,90
2,10,22,78
5,26,5,91
2,12,9,91
67,351,2,96
2,10,11,89
3,15,8,85
2,10,22,78
3,22,15,85
4,28,12,84
4,19,6,94
1,8,0,100
3,22,5,95
1,3,33,67
4,23,5,90
4,27,4,92
17,99,6,92
4,19,7,73
1,6,17,83
9,46,13,87
1,8,12,88
1,9,11,89
2,16,13,87
1,9,11,89
3,19,6,94
4,27,17,67
2,12,9,91
8,42,3,94
7,37,3,94
5,25,5,90
2,11,20,70
1,9,11,89
3,15,8,92
4,24,5,90
1,9,11,89
3,11,11,89
1,9,11,89
3,21,5,95
8,52,7,91
2,13,17,83
3,22,0,100
1,11,9,82
4,33,10,87
4,19,6,88
3,15,8,85
2,14,69,0
5,20,12,88
3,17,20,73
7,46,2,92
4,23,15,85
2,15,7,86
2,13,8,92
9,39,6,90
4,29,4,92
2,11,10,90
1,11,9,91
6,36,3,97
2,14,8,92
9,47,3,90
2,14,8,92
2,16,7,93
14,75,2,97
3,20,6,94
5,26,14,82
2,6,20,40
2,12,9,82
7,37,3,94
3,30,11,82
3,15,8,92
2,15,14,86
5,29,4,88
2,10,11,89
3,23,10,86
9,41,3,94
3,27,8,60
3,19,18,82
1,11,9,91
5,29,4,92
7,38,12,81
2,14,8,92
1,9,11,89
6,40,3,94
2,13,17,83
7,45,3,95
2,12,9,73
6,28,0,100
2,13,8,92
6,30,8,80
4,23,15,85
2,15,14,79
6,27,5,86
8,37,3,97
3,24,5,95
1,10,10,90
5,23,5,89
4,15,8,92
3,17,7,93
1,4,25,75
1,11,9,91
1,8,12,88
2,10,22,78
7,31,4,88
2,9,12,75
4,25,5,91
2,11,10,80
7,35,3,97
3,17,7,80
1,7,100,0
2,14,15,77
4,24,5,95
3,14,25,75
1,10,10,90
2,9,25,75
1,15,7,73
3,21,5,95
2,15,100,0
3,19,6,88
8,33,4,92
1,5,20,80
2,9,12,88
2,9,12,75
3,26,4,96
14,70,4,89
1,7,14,86
6,26,14,71
2,10,11,89
4,24,14,86
2,15,14,86
3,18,6,94
4,18,27,73
3,15,8,92
1,8,12,88
3,13,27,73
2,9,12,88
3,24,14,86
2,13,8,83
4,16,8,92
3,21,5,89
1,7,14,57
9,36,4,93
1,9,11,89
3,16,7,93
3,15,8,92
2,10,11,89
4,34,3,94
2,10,11,89
6,37,3,94
2,19,6,94
6,34,3,83
4,16,8,92
1,1,0,0
2,10,11,89
4,32,3,86
1,10,10,90
1,8,12,88
9,43,6,91
2,19,6,94
3,19,6,88
2,14,15,85
1,12,8,83
5,31,7,78
6,42,3,97
2,15,7,86
2,14,8,92
1,9,11,67
2,9,88,0
13,67,5,95
7,35,3,93
5,25,5,95
11,61,4,94
8,60,2,92
2,11,20,70
6,47,2,95
2,11,20,80
4,20,6,82
2,13,8,92
1,10,10,80
1,3,33,67
2,14,8,92
3,12,10,80
3,26,12,88
8,39,3,94
6,29,12,88
2,9,12,88
15,99,1,91
4,25,5,68
2,16,7,87
4,14,9,91
3,18,6,94
3,13,9,91
4,37,9,91
1,9,11,89
2,11,10,90
3,27,4,88
1,8,12,88
